"","IRI_KEY","WEEK","SY","GE","VEND","ITEM","UNITS","DOLLARS","F","D","PR","UPC","VOL_EQ","PPU"
"52",8041781,1138,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"53",8041781,1139,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"54",8041781,1140,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"55",8041781,1141,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"56",8041781,1142,0,1,37000,407,6,10.14,"B",0,1,"00-01-37000-00407",1.125,1.69
"57",8041781,1145,0,1,37000,407,3,7.47,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"58",8041781,1147,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"59",8041781,1149,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"60",8041781,1150,0,1,37000,407,3,7.47,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"61",8041781,1151,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"62",8041781,1152,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"63",8041781,1153,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"64",8041781,1154,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"65",8041781,1155,0,1,37000,407,3,7.47,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"66",8041781,1156,0,1,37000,407,6,10.74,"B",0,1,"00-01-37000-00407",1.125,1.79
"67",8041781,1157,0,1,37000,407,1,1.79,"NONE",0,1,"00-01-37000-00407",1.125,1.79
"68",8041781,1158,0,1,37000,407,3,7.47,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"69",8041781,1159,0,1,37000,407,3,7.47,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"70",8041781,1161,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"71",8041781,1164,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"72",8041781,1165,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"73",8043326,1114,0,1,37000,407,10,17.9,"B",0,1,"00-01-37000-00407",1.125,1.79
"74",8043326,1115,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"75",8043326,1115,0,1,37000,31657,1,2.49,"NONE",0,0,"00-01-37000-31657",0.875,2.49
"76",8043326,1117,0,1,37000,407,3,7.47,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"77",8043326,1119,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"78",8043326,1120,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"79",8043326,1121,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"80",8043326,1122,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"81",8043326,1123,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"82",8043326,1124,0,1,37000,407,3,7.47,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"83",8043326,1125,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"84",8043326,1127,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"85",8043326,1128,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"86",8043326,1129,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"87",8043326,1129,0,1,37000,31657,3,3.72,"NONE",0,0,"00-01-37000-31657",0.875,1.24
"88",8043326,1130,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"89",8043326,1131,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"90",8043326,1136,0,1,37000,407,1,2.49,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"91",8043326,1137,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
"92",8043326,1140,0,1,37000,407,2,4.98,"NONE",0,0,"00-01-37000-00407",1.125,2.49
